username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
realDonaldTrump;23.10.19 13:36;19896;87992;Republicans are going to fight harder than ever to win back the House because of what the Do Nothing Democrats have done to our Country!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186969632944611335
realDonaldTrump;23.10.19 13:32;16414;60634;Neither he (Taylor) or any other witness has provided testimony that the Ukrainians were aware that military aid was being withheld. You can’t have a quid pro quo with no quo.” Congressman John Ratcliffe @foxandfriends Where is the Whistleblower? The Do Nothing Dems case is DEAD!;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186968579125792768
realDonaldTrump;23.10.19 12:56;11296;42310;It never ends. The Do Nothing Dems are terrible! https:// twitter.com/GOPChairwoman/ status/1186748559288340480 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186959459878350848
realDonaldTrump;23.10.19 06:15;7935;33910;Thank you Steve! https:// twitter.com/WhiteHouse/sta tus/1186707420602601472 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186858593364172800
realDonaldTrump;23.10.19 06:10;9639;36450;The Democrats Scam goes on and on! They Do Nothing! https:// twitter.com/Robert_Aderhol t/status/1186825755235438593 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186857437657214976
realDonaldTrump;23.10.19 06:08;10568;38196;The Witch Hunt continues! https:// twitter.com/SteveScalise/s tatus/1186617655479943168 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186856923636948993
realDonaldTrump;23.10.19 06:07;10233;36473;The Do Nothing Dems have nothing but time! https:// twitter.com/RepHartzler/st atus/1186371416461066242 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186856554055852035
realDonaldTrump;23.10.19 05:43;15053;55187;Wrong, never even discussed this with Kellyanne Conway or Steve Mnuchin. Just more Fake News! https:// twitter.com/economics/stat us/1186702916796764160 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186850642901557248
realDonaldTrump;23.10.19 00:18;20306;97546;Good news seems to be happening with respect to Turkey, Syria and the Middle East. Further reports to come later!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186768817822806016
realDonaldTrump;22.10.19 16:06;10109;40385;Great Job Tim! https:// twitter.com/WhiteHouse/sta tus/1185642525958266882 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186645111154847746
realDonaldTrump;22.10.19 15:41;15038;60103;“The Democrats are trying to draw out this inquiry because they don’t have the support. Donald Trump is guilty only of winning the 2016 Election.” @MZHemingway @foxandfriends;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186638807984230403
realDonaldTrump;22.10.19 15:28;19666;79640;Can’t believe that Nervous Nancy Pelosi isn’t moving faster on USMCA. Her people want it, they don’t know why she isn’t putting it up for a bipartisan vote. Taking too long!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186635396567961601
realDonaldTrump;22.10.19 13:57;21358;119903;95% Approval Rating in the Republican Party. Thank you!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186612453368651777
realDonaldTrump;22.10.19 13:54;16988;88214;Thank you Republicans. 185 out of 185 present voted for “US” last night. Really good!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186611810931236870
realDonaldTrump;22.10.19 13:52;36667;149655;So some day, if a Democrat becomes President and the Republicans win the House, even by a tiny margin, they can impeach the President, without due process or fairness or any legal rights. All Republicans must remember what they are witnessing here - a lynching. But we will WIN!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186611272231636992
realDonaldTrump;22.10.19 13:37;10787;45447;.... @kilmeade “I want to know about Hillary Clinton with the Dossier? I want to know if there was FISA abuse? We’re still waiting for that report!” @ainsleyearhardt @foxandfriends;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186607396917002241
realDonaldTrump;22.10.19 13:37;14031;61743;...A majority do not want him Impeached and removed from office. 94% of the people in these battleground states who voted for President Trump want him to continue as President. That’s squarely in his corner.” @SteveDoocy “That’s a revealing poll, don’t you think that matters?”...;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186607396090724353
realDonaldTrump;22.10.19 13:21;13201;54175;“I thought a very revealing poll was done by The New York Times. By about a 10 point margin, those in battleground states polled are against impeaching the President, and if Nancy Pelosi doesn’t take note of that, maybe she is the third rate politician.” @kilmeade @foxandfriends;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186603407769034752
realDonaldTrump;22.10.19 13:11;11256;48105;“The Ambassador to the European Union has already testified, he said there was no quid pro quo. He said the President had told him that.” @kilmeade @foxandfriends;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186600971130015744
realDonaldTrump;22.10.19 06:33;9879;65448;Congratulations to @JustinTrudeau on a wonderful and hard fought victory. Canada is well served. I look forward to working with you toward the betterment of both of our countries!;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186500787922448384
realDonaldTrump;22.10.19 02:34;12919;51576;Thank you Liz. Shows great Republican support! https:// twitter.com/RepLizCheney/s tatus/1186425820090269697 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186440600712814593
realDonaldTrump;22.10.19 02:30;8356;37839;Thank you Dan and Kevin. Great Vote! https:// twitter.com/RepDanCrenshaw /status/1186365994035482624 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186439731237789696
realDonaldTrump;22.10.19 01:06;10114;44612;Will be interviewed by @seanhannity tonight at 9:00 P.M. on @FoxNews . Enjoy!;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186418453202247684
realDonaldTrump;21.10.19 15:17;21465;89494;Doral in Miami would have been the best place to hold the G-7, and free, but too much heat from the Do Nothing Radical Left Democrats & their Partner, the Fake News Media! I’m surprised that they allow me to give up my $400,000 Plus Presidential Salary! We’ll find someplace else!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186270381491081218
realDonaldTrump;21.10.19 14:31;22544;92900;Censure (at least) Corrupt Adam Schiff! After what he got caught doing, any pol who does not so vote cannot be honest....are you listening Dems?;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186258762920792065
realDonaldTrump;21.10.19 14:25;17294;71704;Great new book by wonderful and very street smart author Dan Bongino, EXONERATED, THE FAILED TAKEDOWN OF PRESIDENT DONALD TRUMP BY THE SWAMP. Dan hits all of the crooked points of the greatest Witch Hunt in political history. Nevertheless, the Scam continues!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186257181689237504
realDonaldTrump;21.10.19 05:54;13227;42222;pic.twitter.com/oSn6amjZo4;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186128505316229121
realDonaldTrump;21.10.19 04:57;14957;44971;pic.twitter.com/R3Chppjx6S;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186114286642515969
realDonaldTrump;21.10.19 04:53;11114;36714;pic.twitter.com/6sKKniiOfE;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186113259780345857
realDonaldTrump;21.10.19 04:07;14445;45940;A Great Democrat Scam! https:// twitter.com/bennyjohnson/s tatus/1186035774984245249 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186101761368571904
realDonaldTrump;21.10.19 04:05;20718;74173;Adam Schiff is a Corrupt Politician! https:// twitter.com/bennyjohnson/s tatus/1186046551690530816 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186101103676526592
realDonaldTrump;21.10.19 03:57;7905;35121;Congratulations Barbara! https:// twitter.com/EsperDoD/statu s/1185555345197977602 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186099074371596288
realDonaldTrump;21.10.19 03:48;10020;42416;“To the Democrats, Impeachment is partisan politics dressed up as principle.” @SteveHiltonx @FoxNews;;#NAME?;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186096913520693248
realDonaldTrump;21.10.19 00:41;19911;79308;So interesting that, when I announced Trump National Doral in Miami would be used for the hosting of the G-7, and then rescinded due to Do Nothing Democrat/Fake News Anger, very few in Media mentioned that NO PROFITS would be taken, or would be given FREE, if legally permissible!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186049749989892105
realDonaldTrump;20.10.19 23:45;18081;71765;....fiction to Congress and the American People? I demand his deposition. He is a fraud, just like the Russia Hoax was, and the Ukraine Hoax is now. When do the Do Nothing Democrats pay a price for what they are doing to our Country, & when do the Republicans finally fight back?;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186035686396321793
realDonaldTrump;20.10.19 23:45;14854;63973;....because their so-called story didn’t come even close to matching up with the exact transcript of the phone call. Was it a Corrupt Adam Schiff con? Why didn’t the IG see this? When do we depose Shifty Schiff to find out why he fraudulently made up my phone call and read this..;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186035685163257857
realDonaldTrump;20.10.19 23:45;22429;92151;This Scam going on right now by the Democrats against the Republican Party, and me, was all about a perfect phone call I had with the Ukrainian President. He’s already stated, NO PRESSURE! Where is the Whistleblower, or the 2nd Whistleblower, or the “informant?” All gone.....;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186035684525727744
realDonaldTrump;20.10.19 22:28;29117;102692;Pelosi is now leading a delegation of 9, including Corrupt Adam Schiff, to Jordan to check out Syria. She should find out why Obama drew The Red Line In the Sand, & then did NOTHING, losing Syria & all respect. I did something, 58 missiles. One million died under Obama’s mistake!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1186016354572353536
realDonaldTrump;20.10.19 18:29;13050;42690;pic.twitter.com/dNfXkc8uUG;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185956197624619008
realDonaldTrump;20.10.19 18:29;13207;43560;pic.twitter.com/kNVQf6JdIL;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185956149008490496
realDonaldTrump;20.10.19 17:03;19378;79435;“The ceasefire is holding up very nicely. There are some minor skirmishes that have ended quickly. New areas being resettled with Kurds. U.S. soldiers are not in combat or ceasefire zone. We have secured the Oil.” Mark Esper, Secretary of Defense. Ending endless wars!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185934502906007552
realDonaldTrump;20.10.19 14:44;18472;75336;The WALL is making a very big difference. Even Dems in area are happy! https:// twitter.com/GOP/status/118 5656366138089478 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185899575669919745
realDonaldTrump;20.10.19 05:26;16021;50864;pic.twitter.com/kNVQf6JdIL;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185759188040978432
realDonaldTrump;20.10.19 04:41;35256;163766;So now Crooked Hillary is at it again! She is calling Congresswoman Tulsi Gabbard “a Russian favorite,” and Jill Stein “a Russian asset.” As you may have heard, I was called a big Russia lover also (actually, I do like Russian people. I like all people!). Hillary’s gone Crazy!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185747939257397248
realDonaldTrump;20.10.19 04:03;19937;76348;Never give up. We are doing GREAT! We are WINNING! https:// twitter.com/BrandonStraka/ status/1184283019768713221 …;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185738277376184320
realDonaldTrump;20.10.19 03:52;16593;71084;....Therefore, based on both Media & Democrat Crazed and Irrational Hostility, we will no longer consider Trump National Doral, Miami, as the Host Site for the G-7 in 2020. We will begin the search for another site, including the possibility of Camp David, immediately. Thank you!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185735579327193093
realDonaldTrump;20.10.19 03:28;13040;42205;pic.twitter.com/dNfXkc8uUG;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185729537230938112
realDonaldTrump;20.10.19 03:18;20144;86215;.....its own 50 to 70 unit building. Would set up better than other alternatives. I announced that I would be willing to do it at NO PROFIT or, if legally permissible, at ZERO COST to the USA. But, as usual, the Hostile Media & their Democrat Partners went CRAZY!;;;;1,19E+18;https://twitter.com/realDonaldTrump/status/1185726931611852802
